net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price
-39510223536672.85,41712440037539.73,1,346592.61584758275,1000,625,500,11903323213561.13,8401015263205.887,3600,10000000000000,10539,0.22537128153995076,324,9.675180068913365,324,9.67572095998906,324,156.90395577296306,156.90395577296306,0,-2200541032996.174,931532841.7069491,156.6785844914231,0,69539062.89681302,929524837.6599308,999063900.5567439,4.959387526876234e-06,998863100.152042,497.54078037854947,2008004.0470182465,7.438116084930188,7.4381160849314405
-39510223536672.85,41712440037539.73,1,348851.26245018584,1000,625,500,11607218536215.102,8615328443071.439,3600,10000000000000,10539,0.18077476069929452,325,9.674150920251105,325,9.674584779676783,325,157.08473053366237,157.08473053366237,0,-1904436355650.1445,1056879848.3725346,156.90395577296306,0,0.0,1055097708.9857767,1055097708.9857767,3.442740264597162e-06,1054919495.0471009,592.0399475066905,1782139.3867579403,7.8224551539418785,7.822455153940532
-39968059423754.22,42170275924621.09,1,352296.7587628445,1000,625,500,12065054423296.467,8288400241851.339,3600,10000000000000,10539,0.24806503472770322,326,9.672798823004669,326,9.673394179088016,326,157.33279556839008,157.33279556839008,0,-2362272242731.51,1057224398.0038005,157.08473053366237,0,0.0,1055097708.9857767,1055097708.9857767,5.859971459295121e-06,1054885040.0839742,496.1222351005561,2126689.0180238043,7.240037805398496,7.240037805399697
-39968059423754.22,42170275924621.09,1,355422.2251005353,1000,625,500,11648274951506.87,8584962186788.318,3600,10000000000000,10539,0.18690585445864846,327,9.671740420161674,327,9.672188994212375,327,157.51970142284873,157.51970142284873,0,-1945492770941.912,1243752190.2677424,157.33279556839008,0,0.0,1241938047.8834877,1241938047.8834877,3.636239886960125e-06,1241756633.6450622,684.5868652110763,1814142.3842547217,7.767409068144735,7.7674090681434
-39968059423754.22,42170275924621.09,1,355422.2251005353,1000,625,500,11648274951506.87,8584962186788.318,3600,10000000000000,10539,0.18680203229444933,328,9.670682605238591,328,9.671130930116098,328,157.70650345514318,157.70650345514318,0,-1945492770941.912,1243752190.2677424,157.51970142284873,0,3.636239886960125e-10,1241938047.8834877,1241938047.8834877,3.6342200342611342e-06,1241756633.6450622,684.5868652110763,1814142.3842547217,7.767409068144735,7.7674090681434
-39968059423754.22,42170275924621.09,1,355422.2251005353,1000,625,500,11648274951506.87,8584962186788.318,3600,10000000000000,10539,0.18669826780115528,329,9.669625377908844,329,9.670073453751566,329,157.89320172294433,157.89320172294433,0,-1945492770941.912,1243752190.2677424,157.70650345514318,0,7.270459921221259e-10,1241938047.8834877,1241938047.8834877,3.6322013035451092e-06,1241756633.6450622,684.5868652110763,1814142.3842547217,7.767409068144735,7.7674090681434
-39968059423754.22,42170275924621.09,1,355422.2251005353,1000,625,500,11648274951506.87,8584962186788.318,3600,10000000000000,10539,0.18659456094693994,330,9.668568737846037,330,9.66901656479231,330,158.07979628389126,158.07979628389126,0,-1945492770941.912,1243752190.2677424,157.89320172294433,0,1.090266122476637e-09,1241938047.8834877,1241938047.8834877,3.6301836941933094e-06,1241756633.6450622,684.5868652110763,1814142.3842547217,7.767409068144735,7.7674090681434
-39968059423754.22,42170275924621.09,1,355422.2251005353,1000,625,500,11648274951506.87,8584962186788.318,3600,10000000000000,10539,0.1864909116999769,331,9.667512684723956,331,9.667960262912036,331,158.26628719559125,158.26628719559125,0,-1945492770941.912,1243752190.2677424,158.07979628389126,0,1.453284491895968e-09,1241938047.8834877,1241938047.8834877,3.6281672055869915e-06,1241756633.6450622,684.5868652110763,1814142.3842547217,7.767409068144735,7.7674090681434
-39968059423754.22,42170275924621.09,1,355497.35686100315,1000,625,500,11638610284384.9,8592091113675.862,3600,10000000000000,10539,0.18489405177568585,332,9.666464386899968,332,9.66690813262423,332,158.45118124736695,158.45118124736695,0,-1935828103819.9434,1249930805.3110342,158.26628719559125,0,0.0,1248124176.1028264,1248124176.1028264,3.5792310165653986e-06,1247943513.1820056,690.8579637882008,1806629.2082079393,7.780314490685874,7.780314490684536
-39968059423754.22,42170275924621.09,1,355497.35686100315,1000,625,500,11638610284384.9,8592091113675.862,3600,10000000000000,10539,0.18479134712423573,333,9.665416671382774,333,9.665860170615872,333,158.6359725944912,158.6359725944912,0,-1935828103819.9434,1249930805.3110342,158.45118124736695,0,3.5792310165653986e-10,1248124176.1028264,1248124176.1028264,3.5772428310586285e-06,1247943513.1820056,690.8579637882008,1806629.2082079393,7.780314490685874,7.780314490684536
-39968059423754.22,42170275924621.09,1,355497.35686100315,1000,625,500,11638610284384.9,8592091113675.862,3600,10000000000000,10539,0.18468869952270595,334,9.664369537848913,334,9.664812790727767,334,158.8206612940139,158.8206612940139,0,-1935828103819.9434,1249930805.3110342,158.6359725944912,0,7.156473847624026e-10,1248124176.1028264,1248124176.1028264,3.575255749939905e-06,1247943513.1820056,690.8579637882008,1806629.2082079393,7.780314490685874,7.780314490684536
-39968059423754.22,42170275924621.09,1,355497.35686100315,1000,625,500,11638610284384.9,8592091113675.862,3600,10000000000000,10539,0.18458610894075042,335,9.663322985975105,335,9.663765992636563,335,159.00524740295464,159.00524740295464,0,-1935828103819.9434,1249930805.3110342,158.8206612940139,0,1.0731729597563931e-09,1248124176.1028264,1248124176.1028264,3.573269772622721e-06,1247943513.1820056,690.8579637882008,1806629.2082079393,7.780314490685874,7.780314490684536
-40080532362280.875,42282748863147.75,1,356364.0561058943,1000,625,500,11751083222911.555,8509853781396.597,3600,10000000000000,10539,0.20163418349058068,336,9.662194681082243,336,9.66267860312262,336,159.2068815864452,159.2068815864452,0,-2048301042346.5977,1250017475.2355232,159.00524740295464,0,0.0,1248124176.102826,1248124176.102826,4.130075082164372e-06,1247934846.1895564,659.2324237347738,1893299.1326970572,7.632092063415939,7.632092063417238
-40080532362280.875,42282748863147.75,1,356364.0561058943,1000,625,500,11751083222911.555,8509853781396.597,3600,10000000000000,10539,0.20152218005812608,337,9.661067002938372,337,9.661550656170512,337,159.40840376650334,159.40840376650334,0,-2048301042346.5977,1250017475.2355232,159.2068815864452,0,4.130075082164372e-10,1248124176.102826,1248124176.102826,4.127780914690354e-06,1247934846.1895564,659.2324237347738,1893299.1326970572,7.632092063415939,7.632092063417238
-40080532362280.875,42282748863147.75,1,356364.0561058943,1000,625,500,11751083222911.555,8509853781396.597,3600,10000000000000,10539,0.20141023884034936,338,9.659939951195346,338,9.660423335768563,338,159.60981400534368,159.60981400534368,0,-2048301042346.5977,1250017475.2355232,159.40840376650334,0,8.257855996854726e-10,1248124176.102826,1248124176.102826,4.125488021559429e-06,1247934846.1895564,659.2324237347738,1893299.1326970572,7.632092063415939,7.632092063417238
-40080532362280.875,42282748863147.75,1,356364.0561058943,1000,625,500,11751083222911.555,8509853781396.597,3600,10000000000000,10539,0.2012983598039438,339,9.658813525505213,339,9.659296641568742,339,159.81111236514764,159.81111236514764,0,-2048301042346.5977,1250017475.2355232,159.60981400534368,0,1.2383344018414155e-09,1248124176.102826,1248124176.102826,4.123196402091052e-06,1247934846.1895564,659.2324237347738,1893299.1326970572,7.632092063415939,7.632092063417238
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.2384550575625551,340,9.657508811797324,340,9.658081103935475,340,160.0495674227102,160.0495674227102,0,-2304395456099.8535,1250208760.1283596,159.81111236514764,0,0.0,1248124176.102826,1248124176.102826,5.494947511311947e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.23832260092948587,341,9.656204822829714,341,9.656776797071945,341,160.28789002363968,160.28789002363968,0,-2304395456099.8535,1250208760.1283596,160.0495674227102,0,5.494947511311946e-10,1248124176.102826,1248124176.102826,5.491895186677896e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.23819021787459724,342,9.654901558199802,342,9.6554732147227,342,160.52608024151428,160.52608024151428,0,-2304395456099.8535,1250208760.1283596,160.28789002363968,0,1.0986842697989843e-09,1248124176.102826,1248124176.102826,5.488844557576696e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.23805790835496055,343,9.653599017505233,343,9.654170356485285,343,160.76413814986924,160.76413814986924,0,-2304395456099.8535,1250208760.1283596,160.52608024151428,0,1.647568725556654e-09,1248124176.102826,1248124176.102826,5.485795623018065e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.2379256723306078,344,9.652297200343877,344,9.65286822195747,344,161.00206382219986,161.00206382219986,0,-2304395456099.8535,1250208760.1283596,160.76413814986924,0,2.1961482878584606e-09,1248124176.102826,1248124176.102826,5.482748382081798e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,358276.90503425733,1000,625,500,12007177636664.81,8328351843037.831,3600,10000000000000,10539,0.2377935097593505,345,9.650996106313833,345,9.651566810737256,345,161.2398573319592,161.2398573319592,0,-2304395456099.8535,1250208760.1283596,161.00206382219986,0,2.7444231260666404e-09,1248124176.102826,1248124176.102826,5.479702833794644e-06,1247915717.7002728,598.7401614974392,2084584.0255333604,7.3100026275734615,7.31000262757468
-40336626776034.13,42538843276901.01,1,362975.95464916836,1000,625,500,11397018905252.945,8774224280167.64,3600,10000000000000,10539,0.14467122396055743,346,9.65014214996798,346,9.650489360905485,346,161.38452855591976,161.38452855591976,0,-1694236724687.9883,1581239525.295285,161.2398573319592,0,0.0,1579624846.2312427,1579624846.2312427,2.4510730063953724e-06,1579463378.3248384,978.2902877781445,1614679.064042255,8.11366116503346,8.113661165032036
-40336626776034.13,42538843276901.01,1,362975.95464916836,1000,625,500,11397018905252.945,8774224280167.64,3600,10000000000000,10539,0.14459086222033216,347,9.649288667976426,347,9.649635686045755,347,161.52911941814008,161.52911941814008,0,-1694236724687.9883,1581239525.295285,161.38452855591976,0,2.4510730063953724e-10,1579624846.2312427,1579624846.2312427,2.4497114882797773e-06,1579463378.3248384,978.2902877781445,1614679.064042255,8.11366116503346,8.113661165032036
-40336626776034.13,42538843276901.01,1,362975.95464916836,1000,625,500,11397018905252.945,8774224280167.64,3600,10000000000000,10539,0.14451054511847397,348,9.64843566007568,348,9.648782485383965,348,161.67362996325855,161.67362996325855,0,-1694236724687.9883,1581239525.295285,161.52911941814008,0,4.900784494675149e-10,1579624846.2312427,1579624846.2312427,2.4483507264438308e-06,1579463378.3248384,978.2902877781445,1614679.064042255,8.11366116503346,8.113661165032036
-40336626776034.13,42538843276901.01,1,362975.95464916836,1000,625,500,11397018905252.945,8774224280167.64,3600,10000000000000,10539,0.14443027263129812,349,9.647583126002393,349,9.647929758656709,349,161.81806023588985,161.81806023588985,0,-1694236724687.9883,1581239525.295285,161.67362996325855,0,7.34913522111898e-10,1579624846.2312427,1579624846.2312427,2.446990720486417e-06,1579463378.3248384,978.2902877781445,1614679.064042255,8.11366116503346,8.113661165032036
-40336626776034.13,42538843276901.01,1,363790.59807398956,1000,625,500,11297491781207.586,8851522261458.201,3600,10000000000000,10539,0.12773579704935165,350,9.646810824961497,350,9.647117390874415,350,161.9457960329392,161.9457960329392,0,-1594709600642.629,1674128683.0418046,161.81806023588985,0,0.0,1672595468.3202443,1672595468.3202443,2.0370150190034323e-06,1672442146.8480883,1090.9075192144544,1533214.7215601322,8.257248150310506,8.257248150309046
-40336626776034.13,42538843276901.01,1,363790.59807398956,1000,625,500,11297491781207.586,8851522261458.201,3600,10000000000000,10539,0.12766484257446345,351,9.646038952917143,351,9.646345348539322,351,162.07346087551366,162.07346087551366,0,-1594709600642.629,1674128683.0418046,161.9457960329392,0,2.0370150190034322e-10,1672595468.3202443,1672595468.3202443,2.035883501180229e-06,1672442146.8480883,1090.9075192144544,1533214.7215601322,8.257248150310506,8.257248150309046
-40336626776034.13,42538843276901.01,1,363790.59807398956,1000,625,500,11297491781207.586,8851522261458.201,3600,10000000000000,10539,0.12759392751249266,352,9.645267509631035,352,9.645573735057065,352,162.20105480302615,162.20105480302615,0,-1594709600642.629,1674128683.0418046,162.07346087551366,0,4.072898520183662e-10,1672595468.3202443,1672595468.3202443,2.034752611878717e-06,1672442146.8480883,1090.9075192144544,1533214.7215601322,8.257248150310506,8.257248150309046
-40336626776034.13,42538843276901.01,1,363790.59807398956,1000,625,500,11297491781207.586,8851522261458.201,3600,10000000000000,10539,0.1275230518419749,353,9.644496494865004,353,9.644802550189425,353,162.32857785486812,162.32857785486812,0,-1594709600642.629,1674128683.0418046,162.20105480302615,0,6.107651132062379e-10,1672595468.3202443,1672595468.3202443,2.033622350756243e-06,1672442146.8480883,1090.9075192144544,1533214.7215601322,8.257248150310506,8.257248150309046
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.130116995847492,354,9.643713115658539,354,9.644025396448573,354,162.4586948507156,162.4586948507156,0,-1610497419412.125,1674141701.2430923,162.32857785486812,0,0.0,1672595468.3202443,1672595468.3202443,2.095530860340364e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.1300447186684354,355,9.642930171602297,355,9.6432422789271,355,162.58873956938405,162.58873956938405,0,-1610497419412.125,1674141701.2430923,162.4586948507156,0,2.095530860340364e-10,1672595468.3202443,1672595468.3202443,2.094366838237044e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.12997248163800398,356,9.642147662454562,356,9.642459596410493,356,162.71871205102204,162.71871205102204,0,-1610497419412.125,1674141701.2430923,162.58873956938405,0,4.1898976985774073e-10,1672595468.3202443,1672595468.3202443,2.0932034627257613e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.12990028473251294,357,9.641365587973754,357,9.641677348657112,357,162.84861233575455,162.84861233575455,0,-1610497419412.125,1674141701.2430923,162.71871205102204,0,6.283101161303168e-10,1672595468.3202443,1672595468.3202443,2.092040733426143e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.12982812793049803,358,9.640583947918424,358,9.640895535425457,358,162.97844046368505,162.97844046368505,0,-1610497419412.125,1674141701.2430923,162.84861233575455,0,8.375141894729312e-10,1672595468.3202443,1672595468.3202443,2.090878649991686e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,363920.78008686716,1000,625,500,11313279599977.082,8839169854884.748,3600,10000000000000,10539,0.12975601121049488,359,9.639802742047255,359,9.64011415647416,359,163.10819647489555,163.10819647489555,0,-1610497419412.125,1674141701.2430923,162.97844046368505,0,1.0466020544720998e-09,1672595468.3202443,1672595468.3202443,2.0897172120772615e-06,1672440845.0279596,1081.722839816146,1546232.9228478945,8.234218051218551,8.234218051220008
-40352414594803.625,42554631095670.5,1,367638.36676905636,1000,625,500,10879125211832.574,9191915531152.816,3600,10000000000000,10539,0.05212200994142435,360,9.63939431907951,360,9.63951941190337,360,163.16031848483698,163.16031848483698,0,-1176343031267.6172,2125453176.324943,163.10819647489555,0,0.0,2124278702.0703142,2124278702.0703142,6.131336317026018e-07,2124161254.6448512,1808.7060603481557,1174474.2546289773,8.904539280187137,8.904539280185498
-40352414594803.625,42554631095670.5,1,367638.36676905636,1000,625,500,10879125211832.574,9191915531152.816,3600,10000000000000,10539,0.05209305729077703,361,9.638986122981903,361,9.6391111463194,361,163.21241154212777,163.21241154212777,0,-1176343031267.6172,2125453176.324943,163.16031848483698,0,6.131336317026018e-11,2124278702.0703142,2124278702.0703142,6.127930492144562e-07,2124161254.6448512,1808.7060603481557,1174474.2546289773,8.904539280187137,8.904539280185498
-40352414594803.625,42554631095670.5,1,367638.36676905636,1000,625,500,10879125211832.574,9191915531152.816,3600,10000000000000,10539,0.05206412072356059,362,9.638578153628409,362,9.638703107518145,362,163.26447566285134,163.26447566285134,0,-1176343031267.6172,2125453176.324943,163.21241154212777,0,1.225926680917058e-10,2124278702.0703142,2124278702.0703142,6.124526559224897e-07,2124161254.6448512,1808.7060603481557,1174474.2546289773,8.904539280187137,8.904539280185498
-40352414594803.625,42554631095670.5,1,367638.36676905636,1000,625,500,10879125211832.574,9191915531152.816,3600,10000000000000,10539,0.05203520022867281,363,9.638170410893077,363,9.638295295373625,363,163.31651086308,163.31651086308,0,-1176343031267.6172,2125453176.324943,163.26447566285134,0,1.8383793368395478e-10,2124278702.0703142,2124278702.0703142,6.121124516959766e-07,2124161254.6448512,1808.7060603481557,1174474.2546289773,8.904539280187137,8.904539280185498
-40352414594803.625,42554631095670.5,1,367638.36676905636,1000,625,500,10879125211832.574,9191915531152.816,3600,10000000000000,10539,0.05200629579945234,364,9.637762894650022,364,9.63788770975994,364,163.36851715887946,163.36851715887946,0,-1176343031267.6172,2125453176.324943,163.31651086308,0,2.4504917885355245e-10,2124278702.0703142,2124278702.0703142,6.117724364573508e-07,2124161254.6448512,1808.7060603481557,1174474.2546289773,8.904539280187137,8.904539280185498
-41138577260631.27,43340793761498.15,1,374167.001696884,1000,625,500,11665287877660.223,8572441679001.034,3600,10000000000000,10539,0.18617276288675674,365,9.636711377578797,365,9.637158192209725,365,163.55468992176623,163.55468992176623,0,-1962505697095.2656,2126106039.817726,163.36851715887946,0,0.0,2124278702.0703142,2124278702.0703142,3.6536510780925172e-06,2124095968.295573,1162.499217826132,1827337.7474117405,7.744769250657999,7.744769250659328
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.020002667014592152,366,9.636457675412904,366,9.63650568181374,366,163.5746925887808,163.5746925887808,0,-1011886321305.7285,3155971889.0865345,163.55468992176623,0,0.0,3154946103.642677,3154946103.642677,2.024042514168711e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.01999155596621449,367,9.636204114173081,367,9.6362520939074,367,163.59468414474702,163.59468414474702,0,-1011886321305.7285,3155971889.0865345,163.5746925887808,0,2.0240425141687114e-11,3154946103.642677,3154946103.642677,2.0229182023830372e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.01998045108919655,368,9.63595069378105,368,9.635998646863664,368,163.61466459583622,163.61466459583622,0,-1011886321305.7285,3155971889.0865345,163.59468414474702,0,4.0469607165517486e-11,3154946103.642677,3154946103.642677,2.0217945150676133e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.01996935238131788,369,9.63569741415857,369,9.635745340604284,369,163.63463394821753,163.63463394821753,0,-1011886321305.7285,3155971889.0865345,163.61466459583622,0,6.068755231619362e-11,3154946103.642677,3154946103.642677,2.0206714519981153e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.01995825983887774,370,9.635444275227448,370,9.635492175051061,370,163.6545922080564,163.6545922080564,0,-1011886321305.7285,3155971889.0865345,163.63463394821753,0,8.089426683617478e-11,3154946103.642677,3154946103.642677,2.0195490128035445e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,382182.52473242604,1000,625,500,10714668501870.686,9332999894727.578,3600,10000000000000,10539,0.01994717345743524,371,9.635191276909534,371,9.635239150125832,371,163.67453938151385,163.67453938151385,0,-1011886321305.7285,3155971889.0865345,163.6545922080564,0,1.0108975696421023e-10,3154946103.642677,3154946103.642677,2.018427197029501e-07,3154843525.098291,3075.639377156969,1025785.4438575358,9.179984044618779,9.179984044617067
-41138577260631.27,43340793761498.15,1,386941.84548041003,1000,625,500,10220151049103.508,9784591198265.295,3600,10000000000000,10539,-0.08534339038283416,372,9.6354438308539,372,9.635239006716981,372,163.58919599113102,163.58919599113102,0,-517368868538.5508,4698322197.352388,163.67453938151385,0,0.0,4697772343.983329,4697772343.983329,-4.415401331960952e-07,4697717358.646423,8543.682022030293,549853.3690591361,10.08985152402259,10.089851524020618
-41138577260631.27,43340793761498.15,1,389673.4091007006,1000,625,500,9956413388161.115,10043777422792.342,3600,10000000000000,10539,-0.1479665919027854,373,9.635997105220076,373,9.63564198539951,373,163.44122939922823,163.44122939922823,0,-253631207596.1582,7093372580.232374,163.58919599113102,0,0.0,7093095883.225344,7093095883.225344,-3.752894538819169e-07,7093068213.524641,25634.884740383946,276697.0070300814,10.631476027772667,10.631476027770532
-41138577260631.27,43340793761498.15,1,389673.4091007006,1000,625,500,9956413388161.115,10043777422792.342,3600,10000000000000,10539,-0.14788439966014386,374,9.636550072254296,374,9.636195149695112,374,163.2933449995681,163.2933449995681,0,-253631207596.1582,7093372580.232374,163.44122939922823,0,0.0,7093095883.225344,7093095883.225344,-3.750809887043487e-07,7093068213.524641,25634.884740383946,276697.0070300814,10.631476027772667,10.631476027770532
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.1694184026520181,375,9.637206504060027,375,9.636799899893662,375,163.12392659691608,163.12392659691608,0,-167290790823.57812,9508078367.840397,163.2933449995681,0,0.0,9507894266.41448,9507894266.41448,-2.8342138559722697e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.16932429439083427,376,9.637862571232072,376,9.637456192925534,376,162.95460230252525,162.95460230252525,0,-167290790823.57812,9508078367.840397,163.12392659691608,0,0.0,9507894266.41448,9507894266.41448,-2.832639511428682e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.1692302384048716,377,9.638518273972975,377,9.638112121400804,377,162.78537206412037,162.78537206412037,0,-167290790823.57812,9508078367.840397,162.95460230252525,0,0.0,9507894266.41448,9507894266.41448,-2.8310660414014823e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.1691362346660045,378,9.639173612485173,378,9.638767685521975,378,162.61623582945435,162.61623582945435,0,-167290790823.57812,9508078367.840397,162.78537206412037,0,0.0,9507894266.41448,9507894266.41448,-2.829493445419957e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.16904228314388683,379,9.639828586970989,379,9.639422885491443,379,162.44719354631047,162.44719354631047,0,-167290790823.57812,9508078367.840397,162.61623582945435,0,0.0,9507894266.41448,9507894266.41448,-2.827921722976305e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.16894838381039298,380,9.640483197632628,380,9.640077721511483,380,162.27824516250007,162.27824516250007,0,-167290790823.57812,9508078367.840397,162.44719354631047,0,0.0,9507894266.41448,9507894266.41448,-2.826350873600763e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.1688545366351768,381,9.641137444672188,381,9.640732193784263,381,162.1093906258649,162.1093906258649,0,-167290790823.57812,9508078367.840397,162.27824516250007,0,0.0,9507894266.41448,9507894266.41448,-2.8247808967845785e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-41138577260631.27,43340793761498.15,1,390599.3649118265,1000,625,500,9870072971388.535,10131637353632.643,3600,10000000000000,10539,-0.16876074158937251,382,9.64179132829165,382,9.641386302511835,382,161.94062988427552,161.94062988427552,0,-167290790823.57812,9508078367.840397,162.1093906258649,0,0.0,9507894266.41448,9507894266.41448,-2.823211792046103e-07,9507875856.271889,51644.87031553889,184101.42591748844,10.818291453313792,10.8182914533116
-40788920311573.21,43690450710556.21,1,394383.35530958505,1000,625,500,9854997603977.629,10147135901853.336,3600,10000000000000,10539,-0.2506820686284013,383,9.642878314398667,383,9.642276677433959,383,161.68994781564712,161.68994781564712,0,182366158234.48438,194297.61385836898,161.94062988427552,0,0.0,9.022187441587448e-10,9.022187441587448e-10,4.571592579403599e-07,-19429.761385836086,4.64348854441621e-15,194297.61385836988,11.59863810520156,10.85141463925566
-39843362254433.8,44636008767695.625,1,405732.9589687102,1000,625,500,8909439546838.219,11224050567298.365,3600,10000000000000,10539,-0.5311992089292635,384,9.644896968039136,384,9.643622089937706,384,161.15874860671786,161.15874860671786,0,1127924215373.8945,1329257.9797708853,161.68994781564712,0,0.0,9.313225746154785e-10,9.313225746154785e-10,5.991524509387596e-06,-132925.7979770877,7.006334276631563e-16,1329257.9797708862,13.276959600759946,13.276959600756966
-39843362254433.8,44636008767695.625,1,405732.9589687102,1000,625,500,8909439546838.219,11224050567298.365,3600,10000000000000,10539,-0.5309041392442815,385,9.64691450036112,385,9.645640330426934,385,160.62784446747358,160.62784446747358,0,1127924215373.8945,1329257.9797708853,161.15874860671786,0,5.991524509387597e-10,9.313225746154785e-10,1.5304750255542382e-09,5.98819634695863e-06,-132925.7979770871,1.151375465745208e-15,1329257.9797708862,13.276959600759946,13.276959600756966
