net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.685387334132334,331,9.667512684723956,331,9.671557614325874,331,887.9306838969386,887.9306838969386,100000.0,-4893061252898.494,2068735.9349770467,886.2452965628063,0,999388463.5731322,-4130769.379567346,995257694.1935648,8.246703460768718e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.767409068144735,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.6093065800607913,332,9.666464386899968,332,9.670326722692113,332,889.5399904769994,889.5399904769994,100000.0,-4893061252898.494,2068735.9349770467,887.9306838969386,0,999388463.5731322,-4130769.379567346,995257694.1935648,7.874435670929965e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.780314490685874,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.5332680872045164,333,9.665416671382774,333,9.669096514792065,333,891.0732585642039,891.0732585642039,100000.0,-4893061252898.494,2068735.9349770467,889.5399904769994,0,999388463.5731322,-4130769.379567346,995257694.1935648,7.50237466780629e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.780314490685874,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.4572718320867335,334,9.664369537848913,334,9.667866990245921,334,892.5305303962906,892.5305303962906,100000.0,-4893061252898.494,2068735.9349770467,891.0732585642039,0,999388463.5731322,-4130769.379567346,995257694.1935648,7.130520336523783e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.780314490685874,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.3813177912484302,335,9.663322985975105,335,9.666638148674101,335,893.911848187539,893.911848187539,100000.0,-4893061252898.494,2068735.9349770467,892.5305303962906,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.758872562296978e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.780314490685874,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.3397119229097143,336,9.662194681082243,336,9.665409989697226,336,895.2515601104487,895.2515601104487,100000.0,-4893061252898.494,2068735.9349770467,893.911848187539,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.555292500035657e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.632092063415939,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.2981291657313914,337,9.661067002938372,337,9.664182512936128,337,896.5496892761802,896.5496892761802,100000.0,-4893061252898.494,2068735.9349770467,895.2515601104487,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.35182552209795e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.632092063415939,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.2565695068763223,338,9.659939951195346,338,9.66295571801185,338,897.8062587830565,897.8062587830565,100000.0,-4893061252898.494,2068735.9349770467,896.5496892761802,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.148471565670208e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.632092063415939,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.2150329335147703,339,9.658813525505213,339,9.661729604545648,339,899.0212917165712,899.0212917165712,100000.0,-4893061252898.494,2068735.9349770467,897.8062587830565,0,999388463.5731322,-4130769.379567346,995257694.1935648,5.9452305679766106e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.632092063415939,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.2480668173586729,340,9.657508811797324,340,9.660504172158985,340,900.2693585339299,900.2693585339299,100000.0,-4893061252898.494,2068735.9349770467,899.0212917165712,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.106867385046081e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.2810823515940761,341,9.656204822829714,341,9.65927942047354,341,901.5504408855239,901.5504408855239,100000.0,-4893061252898.494,2068735.9349770467,900.2693585339299,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.268414416356799e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.3140795464143078,342,9.654901558199802,342,9.658055349111196,342,902.8645204319382,902.8645204319382,100000.0,-4893061252898.494,2068735.9349770467,901.5504408855239,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.429871711786196e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.347058412006034,343,9.653599017505233,343,9.656831957694047,343,904.2115788439443,904.2115788439443,100000.0,-4893061252898.494,2068735.9349770467,902.8645204319382,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.591239321177776e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.38001895855074,344,9.652297200343877,344,9.6556092458444,344,905.591597802495,905.591597802495,100000.0,-4893061252898.494,2068735.9349770467,904.2115788439443,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.752517294350006e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,214747.3772727401,1000,625,500,11889322142473.61,8410908443868.163,3600,10000000000000.0,10539,1.4129611962225102,345,9.650996106313833,345,9.654387213184767,345,907.0045589987175,907.0045589987175,100000.0,-4893061252898.494,2068735.9349770467,905.591597802495,0,999388463.5731322,-4130769.379567346,995257694.1935648,6.913705681085199e-05,994637743.6621103,160.53824356898824,6199505.314544393,7.310002627573461,7.455644907900882,7.0875224405732755,7.833086931363363
-31862409488961.35,31904620371246.695,2,216360.2987692521,1000,625,500,11676852583000.834,8563951569070.936,3600,10000000000000.0,10539,1.2915676965012206,346,9.65014214996798,346,9.653241912439583,346,908.2961266952187,908.2961266952187,100000.0,-4690741482567.43,1983197.2184951627,907.0045589987175,0,999311097.2184663,-4076901.3691786095,995234195.8492876,6.058410171522525e-05,994628185.9905202,164.22739357303394,6060098.587673772,8.11366116503346,7.7294360740523995,7.347795167896062,8.120738775301303
-31862409488961.35,31904620371246.695,2,216360.2987692521,1000,625,500,11676852583000.834,8563951569070.936,3600,10000000000000.0,10539,1.2019216181820742,347,9.649288667976426,347,9.652173279860063,347,909.4980483134008,909.4980483134008,100000.0,-4690741482567.43,1983197.2184951627,908.2961266952187,0,999311097.2184663,-4076901.3691786095,995234195.8492876,5.6379035932010714e-05,994628185.9905202,164.22739357303394,6060098.587673772,8.11366116503346,7.7294360740523995,7.347795167896062,8.120738775301303
-31862409488961.35,31904620371246.695,2,216360.2987692521,1000,625,500,11676852583000.834,8563951569070.936,3600,10000000000000.0,10539,1.1123253363224765,348,9.64843566007568,348,9.651105240882854,348,910.6103736497232,910.6103736497232,100000.0,-4690741482567.43,1983197.2184951627,909.4980483134008,0,999311097.2184663,-4076901.3691786095,995234195.8492876,5.2176305971984474e-05,994628185.9905202,164.22739357303394,6060098.587673772,8.11366116503346,7.7294360740523995,7.347795167896062,8.120738775301303
-31862409488961.35,31904620371246.695,2,216360.2987692521,1000,625,500,11676852583000.834,8563951569070.936,3600,10000000000000.0,10539,1.0227788232615904,349,9.647583126002393,349,9.650037795178221,349,911.6331524729848,911.6331524729848,100000.0,-4690741482567.43,1983197.2184951627,910.6103736497232,0,999311097.2184663,-4076901.3691786095,995234195.8492876,4.797591053764438e-05,994628185.9905202,164.22739357303394,6060098.587673772,8.11366116503346,7.7294360740523995,7.347795167896062,8.120738775301303
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.9154648833672082,350,9.646810824961497,350,9.649007940681578,350,912.548617356352,912.548617356352,100000.0,-4596181963286.396,1943218.4270146862,911.6331524729848,0,999272869.6508186,-4049747.741535605,995223121.9092829,4.207643184954572e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.257248150310506,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.8236222155755257,351,9.646038952917143,351,9.648015646234525,351,913.3722395719275,913.3722395719275,100000.0,-4596181963286.396,1943218.4270146862,912.548617356352,0,999272869.6508186,-4049747.741535605,995223121.9092829,3.785517571790015e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.257248150310506,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.7318305644007003,352,9.645267509631035,352,9.647023902985596,352,914.1040701363282,914.1040701363282,100000.0,-4596181963286.396,1943218.4270146862,913.3722395719275,0,999272869.6508186,-4049747.741535605,995223121.9092829,3.3636264402804414e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.257248150310506,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.6400899015053992,353,9.644496494865004,353,9.646032710628617,353,914.7441600378336,914.7441600378336,100000.0,-4596181963286.396,1943218.4270146862,914.1040701363282,0,999272869.6508186,-4049747.741535605,995223121.9092829,2.9419696601806478e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.257248150310506,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.5537304995995029,354,9.643713115658539,354,9.645042068857578,354,915.2978905374331,915.2978905374331,100000.0,-4596181963286.396,1943218.4270146862,914.7441600378336,0,999272869.6508186,-4049747.741535605,995223121.9092829,2.545046134780833e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.46741906847576803,355,9.642930171602297,355,9.644051977366638,355,915.7653096059089,915.7653096059089,100000.0,-4596181963286.396,1943218.4270146862,915.2978905374331,0,999272869.6508186,-4049747.741535605,995223121.9092829,2.1483430918246284e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.38115558148736167,356,9.642147662454562,356,9.643062435850132,356,916.1464651873963,916.1464651873963,100000.0,-4596181963286.396,1943218.4270146862,915.7653096059089,0,999272869.6508186,-4049747.741535605,995223121.9092829,1.7518604088383514e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.29494001200225384,357,9.641365587973754,357,9.642073444002559,357,916.4414051993986,916.4414051993986,100000.0,-4596181963286.396,1943218.4270146862,916.1464651873963,0,999272869.6508186,-4049747.741535605,995223121.9092829,1.3555979634162488e-05,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.2087723334024775,358,9.640583947918424,358,9.64108500151859,358,916.6501775328011,916.6501775328011,100000.0,-4596181963286.396,1943218.4270146862,916.4414051993986,0,999272869.6508186,-4049747.741535605,995223121.9092829,9.595556332178825e-06,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,217134.61915666054,1000,625,500,11577526599395.223,8637423472231.428,3600,10000000000000.0,10539,0.12265251908782915,359,9.639802742047255,359,9.640097108093066,359,916.772830051889,916.772830051889,100000.0,-4596181963286.396,1943218.4270146862,916.6501775328011,0,999272869.6508186,-4049747.741535605,995223121.9092829,5.637332959832841e-06,994623825.2924279,166.06519942194655,5992966.168550291,8.234218051218551,7.862629827911789,7.474412480158643,8.260675462949822
-31862409488961.35,31904620371246.695,2,220702.6658162869,1000,625,500,11140844857054.17,8975979944347.031,3600,10000000000000.0,10539,-0.04582707388826416,360,9.63939431907951,360,9.639284334102179,360,916.7270029780007,916.7270029780007,100000.0,-4180159273269.9707,1767328.315667116,916.772830051889,0,999088387.049544,-3913637.384684438,995174749.6648595,-1.915644678809645e-06,994606653.0948244,175.17703893253136,5680965.700351554,8.904539280187137,8.491084280163529,8.071836993830454,8.920945421846808
-31862409488961.35,31904620371246.695,2,220702.6658162869,1000,625,500,11140844857054.17,8975979944347.031,3600,10000000000000.0,10539,-0.1414955012069008,361,9.638986122981903,361,9.638646533779006,361,916.5855074767937,916.5855074767937,100000.0,-4180159273269.9707,1767328.315667116,916.7270029780007,0,999088387.049544,-3913637.384684438,995174749.6648595,-5.91473731496083e-06,994606653.0948244,175.17703893253136,5680965.700351554,8.904539280187137,8.491084280163529,8.071836993830454,8.920945421846808
-31862409488961.35,31904620371246.695,2,220702.6658162869,1000,625,500,11140844857054.17,8975979944347.031,3600,10000000000000.0,10539,-0.2371107867811991,362,9.638578153628409,362,9.638009087740134,362,916.3483966900126,916.3483966900126,100000.0,-4180159273269.9707,1767328.315667116,916.5855074767937,0,999088387.049544,-3913637.384684438,995174749.6648595,-9.911608541555999e-06,994606653.0948244,175.17703893253136,5680965.700351554,8.904539280187137,8.491084280163529,8.071836993830454,8.920945421846808
-31862409488961.35,31904620371246.695,2,220702.6658162869,1000,625,500,11140844857054.17,8975979944347.031,3600,10000000000000.0,10539,-0.3326729601312491,363,9.638170410893077,363,9.637371995788762,363,916.0157237298813,916.0157237298813,100000.0,-4180159273269.9707,1767328.315667116,916.3483966900126,0,999088387.049544,-3913637.384684438,995174749.6648595,-1.390625959258926e-05,994606653.0948244,175.17703893253136,5680965.700351554,8.904539280187137,8.491084280163529,8.071836993830454,8.920945421846808
-31862409488961.35,31904620371246.695,2,220702.6658162869,1000,625,500,11140844857054.17,8975979944347.031,3600,10000000000000.0,10539,-0.42818205075641674,364,9.637762894650022,364,9.636735257728207,364,915.5875416791249,915.5875416791249,100000.0,-4180159273269.9707,1767328.315667116,916.0157237298813,0,999088387.049544,-3913637.384684438,995174749.6648595,-1.7898691701170798e-05,994606653.0948244,175.17703893253136,5680965.700351554,8.904539280187137,8.491084280163529,8.071836993830454,8.920945421846808
-32101189820924.99,32143400703210.332,2,222590.60927893152,1000,625,500,11367716886207.57,8796841177609.71,3600,10000000000000.0,10539,-0.2940458327974997,365,9.636711377578797,365,9.636005667580083,365,915.2934958463275,915.2934958463275,100000.0,-4418939605233.607,1956122.661931579,915.5875416791249,0,999086499.1060814,-3939584.487038036,995146914.6190434,-1.299370776302556e-05,994557343.9041464,168.7917817954991,5895707.148969615,7.744769250657999,8.155543465664026,7.752863507046862,8.568417853613266
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.4619021244371228,366,9.636457675412904,366,9.635349110314255,366,914.8315937218904,914.8315937218904,100000.0,-4043152608365.199,1789773.8257169134,915.2934958463275,0,998916232.2142621,-3813554.156471649,995102678.0577905,-1.8675407792271837e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.5605979070311129,367,9.636204114173081,367,9.634858679196206,367,914.2709958148592,914.2709958148592,100000.0,-4043152608365.199,1789773.8257169134,914.8315937218904,0,998916232.2142621,-3813554.156471649,995102678.0577905,-2.2665828900570162e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.6592388662503742,368,9.63595069378105,368,9.634368520502049,368,913.6117569486089,913.6117569486089,100000.0,-4043152608365.199,1789773.8257169134,914.2709958148592,0,998916232.2142621,-3813554.156471649,995102678.0577905,-2.6654033416158115e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.757825032547584,369,9.63569741415857,369,9.633878634080455,369,912.8539319160614,912.8539319160614,100000.0,-4043152608365.199,1789773.8257169134,913.6117569486089,0,998916232.2142621,-3813554.156471649,995102678.0577905,-3.0640022570290436e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.8563564363591366,370,9.635444275227448,370,9.633389019780186,370,911.9975754797022,911.9975754797022,100000.0,-4043152608365.199,1789773.8257169134,912.8539319160614,0,998916232.2142621,-3813554.156471649,995102678.0577905,-3.462379759355995e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,225923.43826936602,1000,625,500,10973239832359.006,9113078865287.336,3600,10000000000000.0,10539,-0.9548331081051428,371,9.635191276909534,371,9.632899677450082,371,911.042742371597,911.042742371597,100000.0,-4043152608365.199,1789773.8257169134,911.9975754797022,0,998916232.2142621,-3813554.156471649,995102678.0577905,-3.860535971588839e-05,994542345.2595717,177.591367348288,5603327.982188563,9.17998404461878,8.752450473017333,8.320298230912103,9.195543278213837
-32101189820924.99,32143400703210.332,2,230599.43829258916,1000,625,500,10463792726131.785,9556764226633.111,3600,10000000000000.0,10539,-1.1628014150540562,372,9.6354438308539,372,9.63265310745777,372,909.8799409565429,909.8799409565429,100000.0,-3557703821020.8965,1574881.2363258454,911.042742371597,0,998658848.8013077,-3613692.407477919,995045156.3938297,-4.136903037426494e-05,994526299.0294493,191.77624231702302,5188573.643803764,10.08985152402259,9.625452340331256,9.1501956310274,10.112740865060527
-32101189820924.99,32143400703210.332,2,233214.1019122991,1000,625,500,10199025499973.441,9804858317126.514,3600,10000000000000.0,10539,-1.3364062705445434,373,9.635997105220076,373,9.632789730170769,373,908.5435346859983,908.5435346859983,100000.0,-3305538939785.1484,1463255.9409395203,909.8799409565429,0,998506393.0711032,-3491749.7647620607,995014643.3063412,-4.417542966658081e-05,994519142.7357711,200.80998941361597,4955005.705701581,10.631476027772669,10.131693641168503,9.63144126763581,10.644610631752656
-32101189820924.99,32143400703210.332,2,233214.1019122991,1000,625,500,10199025499973.441,9804858317126.514,3600,10000000000000.0,10539,-1.45133822489892,374,9.636550072254296,374,9.633066860514539,374,907.0921964610994,907.0921964610994,100000.0,-3305538939785.1484,1463255.9409395203,908.5435346859983,0,998506393.0711032,-3491749.7647620607,995014643.3063412,-4.7974550172019845e-05,994519142.7357711,200.80998941361597,4955005.705701581,10.631476027772669,10.131693641168503,9.63144126763581,10.644610631752656
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-1.5898310030112068,375,9.637206504060027,375,9.6333909096528,375,905.5023654580882,905.5023654580882,100000.0,-3225343130711.787,1427755.8315163124,907.0921964610994,0,998454973.6692425,-3450162.627611337,995004811.0416312,-5.127750504554892e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-1.7086386602738202,376,9.637862571232072,376,9.633761838447414,376,903.7937267978144,903.7937267978144,100000.0,-3225343130711.787,1427755.8315163124,905.5023654580882,0,998454973.6692425,-3450162.627611337,995004811.0416312,-5.510945965782619e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-1.8273803224500007,377,9.638518273972975,377,9.634132561199095,377,901.9663464753644,901.9663464753644,100000.0,-3225343130711.787,1427755.8315163124,903.7937267978144,0,998454973.6692425,-3450162.627611337,995004811.0416312,-5.893928570212126e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-1.9460560261978326,378,9.639173612485173,378,9.634503078022298,378,900.0202904491665,900.0202904491665,100000.0,-3225343130711.787,1427755.8315163124,901.9663464753644,0,998454973.6692425,-3450162.627611337,995004811.0416312,-6.276698436077609e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-2.064665808156896,379,9.639828586970989,379,9.634873389031412,379,897.9556246410096,897.9556246410096,100000.0,-3225343130711.787,1427755.8315163124,900.0202904491665,0,998454973.6692425,-3450162.627611337,995004811.0416312,-6.65925568155423e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-2.1832097049453068,380,9.640483197632628,380,9.63524349434076,380,895.7724149360644,895.7724149360644,100000.0,-3225343130711.787,1427755.8315163124,897.9556246410096,0,998454973.6692425,-3450162.627611337,995004811.0416312,-7.04160042474858e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-2.3016877531604565,381,9.641137444672188,381,9.635613394064602,381,893.4707271829039,893.4707271829039,100000.0,-3225343130711.787,1427755.8315163124,895.7724149360644,0,998454973.6692425,-3450162.627611337,995004811.0416312,-7.423732783699415e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,234074.69113293232,1000,625,500,10114786751462.998,9886515895704.48,3600,10000000000000.0,10539,-2.4200999893775332,382,9.64179132829165,382,9.635983088317143,382,891.0506271935265,891.0506271935265,100000.0,-3225343130711.787,1427755.8315163124,893.4707271829039,0,998454973.6692425,-3450162.627611337,995004811.0416312,-7.805652876374358e-05,994517019.1957184,203.98143580685735,4877918.45912765,10.818291453313792,10.301155485038668,9.792535932964887,10.822651481468752
-32101189820924.99,32143400703210.332,2,237837.16680017507,1000,625,500,9762268368842.352,10243520893070.715,3600,10000000000000.0,10539,-2.631396543305945,383,9.642878314398667,383,9.636562962694732,383,888.4192306502205,888.4192306502205,100000.0,-2889525599681.51,1279100.1943258354,891.0506271935265,0,998223619.2640414,-3259743.3702125615,994963875.8938289,-7.603487674796069e-05,994509991.537375,219.21087645923689,4538843.564538397,11.59863810520156,11.05854322102335,10.512527649485323,11.618381971587654
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-2.955946778828711,384,9.644896968039136,384,9.637802695769947,384,885.4632838713918,885.4632838713918,100000.0,-2274800884234.506,1006981.3028815708,888.4192306502205,0,997724614.207978,-2835782.8154078275,994888831.3925701,-6.724190346229577e-05,994504554.9807411,258.89927166162977,3842764.1182893985,13.276959600759946,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.092929731984828,385,9.64691450036112,385,9.639491469004357,385,882.370354139407,882.370354139407,100000.0,-2274800884234.506,1006981.3028815708,885.4632838713918,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.035799289194175e-05,994504554.9807411,258.89927166162977,3842764.1182893985,13.276959600759946,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.1320490999253714,386,9.64869622200154,386,9.641179304161719,386,879.2383050394817,879.2383050394817,100000.0,-2274800884234.506,1006981.3028815708,882.370354139407,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.124788061976018e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
-32101189820924.99,32143400703210.332,2,245472.05736955846,1000,625,500,9117463666562.781,10967962544971.598,3600,10000000000000.0,10539,-3.17114673790142,387,9.650476953934083,387,9.64286620176312,387,876.0671583015803,876.0671583015803,100000.0,-2274800884234.506,1006981.3028815708,879.2383050394817,0,997724614.207978,-2835782.8154078275,994888831.3925701,-7.21372740341543e-05,994504554.9807411,258.89927166162977,3842764.1182893985,12.854458945403536,12.678016769660765,12.052039691658766,13.31984136862484
